locality_code,locality_name,district_name,gpm_rain_7d_mm,gpm_rain_30d_mm,gpm_rain_90d_mm,chirps_rain_365d_mm,era5_tp_30d_mm,era5_runoff_30d_mm,era5_surface_runoff_30d_mm,era5_subsurface_runoff_30d_mm,era5_wind10m_mean_30d_ms,era5_wind10m_max_30d_ms,smap_sm_mean_latest30d
BD40010058,Mongla,Bagerhat,71.19368557866214,276.0969982746761,1178.4914691054155,2309.3940836283523,333.012439017601,189.93594750491906,26.28842111660296,163.64757362816758,2.216770560291647,4.828702624054113,0.1642703590014367
BD40010060,Morelganj,Bagerhat,73.34815144628733,276.90847446413494,1085.4626168319178,2253.3214739021264,303.8651747548829,166.5790616294383,31.762729649852282,134.81630606425773,1.656891673021971,3.7339567273238803,0.306655064823196
BD40010073,Rampal,Bagerhat,61.23910776012358,236.77851199325877,1047.6757550642333,2291.8264637174475,258.6752730570009,132.9766986080202,21.49037597277075,111.48629412151905,1.8063665295544822,3.9025548206717096,0.30290126971057557
BD40010077,Sharankhola,Bagerhat,81.03113009085735,311.2067414093951,1240.7900642678744,2323.5815047813953,361.72554811385703,236.49788735431548,29.355374099414377,207.1425257133116,2.124628398789135,4.642730795501302,0.15727869631289773
BD40180007,Alamdanga,Chuadanga,62.242567402472645,243.9959871285317,810.4689237267788,1842.7344281806968,256.88543770092815,109.91472469664845,32.508021765370145,77.40669734334286,1.6345330059617562,3.263629713005516,0.3242949413746713
BD40180023,Chuadanga Sadar,Chuadanga,77.36212852115226,254.42855885479207,811.761669607551,1834.0075707036558,260.7655407609173,108.1838609411699,29.332491787957796,78.85137232827793,1.702227098607292,3.413109921169607,0.32907295822375615
BD40180031,Damurhuda,Chuadanga,64.01954961626502,241.79368361142278,788.3377378085869,1751.9193691673656,273.48792851932893,116.24393732657542,35.1755914257437,81.06832459586572,1.659656521237036,3.4318375385538196,0.3233711623455867
BD40180055,Jibannagar,Chuadanga,81.63787309533227,246.2500667408931,821.7444283010366,1793.8490239894531,276.04503451351366,118.6122614317734,34.09470121963978,84.51753730799796,1.7391371989613231,3.5451423943810663,0.3341297838722388
BD40410004,Abhaynagar,Jashore,69.17284109191849,241.22230314425747,919.6940182701887,1998.8495100086589,274.54720947039607,119.56352425516081,32.58252921171519,86.98095986552399,1.6914287681327338,3.504678314420991,0.3749530111126398
BD40410009,Bagharpara,Jashore,60.681517171573425,244.56695064802625,889.7693355260367,2004.5157292567037,257.60412847553005,101.102143447026,25.39629562305835,75.70578665806066,1.684776653268416,3.4018876707536645,0.3865815294753335
BD40410011,Chaugachha,Jashore,49.45105148272089,214.53708015173783,832.4639691428775,1886.337813282534,265.9870001306673,111.42277498396466,29.22048033611012,82.20228562873062,1.688675567838644,3.4290884983619314,0.3770527659479263
BD40410047,Jashore Sadar,Jashore,55.639331914649624,245.03275751074747,860.84365850529,1964.7514802227001,265.3489217944305,107.68754235850746,27.441855652725387,80.24564697758264,1.674405547583006,3.4234132271271056,0.389139015218297
BD40410023,Jhikargachha,Jashore,50.44918586010422,211.6312259694812,826.0039291357509,1897.2761847034806,278.63719075487603,127.22841038451931,34.819055664483955,92.40936352054693,1.6792384261267654,3.5087643386378264,0.3792515580523997
BD40410038,Keshabpur,Jashore,62.19434697250241,211.74080242364198,886.9732797395743,1995.500735099931,281.78211928497615,133.12197860763024,36.744593043756204,96.37732176959682,1.716006353764956,3.6162414158105674,0.3293166791244539
BD40410061,Manirampur,Jashore,63.90896801238712,228.46884389006132,863.0128228692533,1950.3876844521021,276.5128408530664,126.44655235356686,33.76091278808636,92.6855840237024,1.6910547060558223,3.548877117989593,0.3671809199005485
BD40410090,Sharsha,Jashore,50.434015629723966,218.98124618502578,849.141100244248,1870.7320799343383,285.28094626318284,140.59706952042887,34.2947201867961,106.30234820546913,1.6801322052459302,3.523696618925404,0.3733960490685533
BD40440014,Harinakundu,Jhenaidah,74.9144094240891,259.98577085051545,844.9634336075532,1885.4542781559096,239.82417395804615,95.25200518745831,24.226840018196796,71.02521049265209,1.6828591131933321,3.2594008279173914,0.34791532738991027
BD40440019,Jhenaidah Sadar,Jhenaidah,66.42544387609337,247.1087383131322,855.0936283578569,1880.8048565678973,241.70939249657755,93.59171524208995,23.24084839719232,70.35088096781077,1.7584801762697937,3.409628520272631,0.3694357183030857
BD40440033,Kaliganj,Jhenaidah,57.393328060942665,237.03970814537843,856.1461413293679,1892.3915967102084,251.53581343827014,95.1807070821865,22.41794949981387,72.76266977804751,1.7489122896619798,3.4595100313191067,0.37966671500789767
BD40440042,Kotchandpur,Jhenaidah,70.39427462685853,240.39668311391088,826.5359015993266,1877.3799794969686,252.31335041443475,102.9871517890378,26.30797567728319,76.67916245235685,1.7751618509453742,3.5042653504313623,0.35971169212931076
BD40440071,Maheshpur,Jhenaidah,69.84924052388521,229.15805584057662,837.0420676352098,1798.9084773974575,274.48149590802916,121.40045675254292,31.607678054400566,89.79278473557305,1.6985735828928945,3.503287617509477,0.35001451660272526
BD40440080,Shailkupa,Jhenaidah,73.61419343458185,267.43476661019446,886.7682373830015,1882.2805637910544,232.73580149730134,88.86623249925445,22.199975622987203,66.66625976195614,1.67170808904007,3.187963636361892,0.34472757196900516
BD40470012,Batiaghata,Khulna,69.15166746498586,238.07762484116907,1026.8587527848033,2251.9580114986798,254.5629418092311,117.1515871469791,17.711081436047188,99.44047778844832,1.829894218728324,3.827288734731343,0.2966773921709794
BD40470017,Dacope,Khulna,68.21393375233082,255.25622189516668,1170.1661168698947,2275.0480612270253,281.25501185384746,146.01096493328828,18.27896516901812,127.73200123331627,1.9339329903661344,4.087949451133611,0.2909309841220398
BD40470040,Dighalia,Khulna,67.00478124005475,251.3801462249061,971.7308031078388,2097.5540244261665,275.8545931602285,117.69521249377209,30.780795670073964,86.9144167913043,1.7011593024546863,3.5359928738109168,0.3486015060673589
BD40470030,Dumuria,Khulna,62.31451203198762,216.14497084828892,980.7596301698901,2113.0153778496897,273.82008754188337,128.16029687247206,29.63310809274229,98.52719686604573,1.7656546103594764,3.6787158989729143,0.26224616559688746
BD40470053,Koyra,Khulna,71.0121270980201,262.9012025214975,1207.335126978439,2218.591638455177,290.19371834326347,164.01891826670638,18.734538093542746,145.28438466983914,2.203785550829033,4.6698444453020596,0.23220079927002288
BD40470064,Paikgachha,Khulna,57.066096969586624,209.22279375383178,1071.5601608751213,2275.2690129253556,256.1206395561243,110.65593146947647,16.459949684632658,94.19597700280924,1.8881579043639165,3.9201044812900276,0.27913367134850714
BD40470069,Phultala,Khulna,66.8566097806636,232.2753023405855,943.2662340626828,2096.850117589867,275.0525684037518,117.81478012907561,32.496707416823696,85.3180663916172,1.6931363722504138,3.5015579811983706,0.3727810487363011
BD40470075,Rupsa,Khulna,72.66835645666873,255.20193409853013,1001.3532601262984,2106.925355728747,274.78941290246314,124.43984702451903,30.560419252559313,93.87939716897792,1.7368779291041476,3.654076120256707,0.3506730350985455
BD40470094,Terokhada,Khulna,69.92585568551506,263.1684792654908,984.5206628371723,2082.1261038812017,274.0841644838158,111.09900993960247,32.5402075336093,78.55885341053917,1.7060159484664157,3.5669194631737917,0.34087961554527285
BD40473300,Khulna City Corporation,Khulna,67.79018649396563,239.11999439880867,980.77012759459,2128.8726776178105,275.5632928409788,127.32203069486114,28.650972347958643,98.67106025156221,1.7419263453439602,3.6354835894405126,0.33983333487259715
BD40500015,Bheramara,Kushtia,37.2848320034597,247.59656976248291,870.4353981149984,1768.7045041783012,274.3917393467342,118.10184812488875,40.64598907149776,77.45583270074074,1.6163589201628723,3.236668611893165,0.28255889410050783
BD40500039,Daulatpur,Kushtia,34.9655421491998,226.26196516455119,827.9412072135106,1676.9397200041524,276.6493259347463,121.25489043559737,37.69108783713352,83.56375482838031,1.6204881502269406,3.373430466304443,0.23876684840689316
BD40500063,Khoksa,Kushtia,72.37392842061941,281.6656294944618,918.6815345667763,1707.605576542608,238.85225286717827,91.90352854122685,24.94787295227465,66.95567990924204,1.6462951087609394,3.1099382270990734,0.2937882637299821
BD40500071,Kumarkhali,Kushtia,67.81007909676157,274.9915624131691,904.6051134373121,1638.2817945076156,247.7220209516608,94.09941788812748,26.906399181157592,67.19304085896418,1.6335564273092802,3.118781047122111,0.28741748139621753
BD40500079,Kushtia Sadar,Kushtia,67.30702064471905,274.2344767740561,876.6192327615762,1747.677844785919,250.8950077758715,98.70533933130542,28.753104772460595,69.95228179050295,1.6261219204241373,3.1430059620561663,0.3032775727215778
BD40500094,Mirpur,Kushtia,50.612739685096464,252.2961732215118,867.1512639179264,1741.996142610217,264.7684428592731,113.37805206213542,36.3927351161578,76.98531299137211,1.6201174616189375,3.1981326196106643,0.2930780242821343
BD40550057,Magura Sadar,Magura,65.34556216313257,246.96422391744863,892.1306908026748,1917.3853237379576,254.79692087502406,99.57322150121976,28.56206751846264,71.01117194552664,1.7173368349393,3.355949684489412,0.365315130355642
BD40550066,Mohammadpur,Magura,65.50837441957741,263.74011401098966,924.6391069013565,1955.7055220541258,253.9564348737814,97.54631044864654,28.630378842353817,68.91593524217606,1.706924188521594,3.366725782602447,0.3155613862276077
BD40550085,Shalikha,Magura,63.114149178991774,246.547470058758,895.5369872220185,1958.736588089628,254.80541919209077,96.64236848789548,25.649619788404493,70.9927391438257,1.7155858706511273,3.4024127765835073,0.3808653517374916
BD40550095,Sreepur,Magura,75.27997892753055,262.52484992559954,907.1139049208464,1841.8189745484835,235.64787236352532,87.75220774185637,23.132167213137,64.62003160518329,1.687944245890119,3.227856077857212,0.33271880679533267
BD40570047,Gangni,Meherpur,39.98722650460602,223.24751035599002,797.666967851229,1665.9972618644217,272.9260431171628,117.18792454251704,37.61291788965151,79.5749767021563,1.621768630941604,3.383697982974106,0.27405011229045234
BD40570087,Meherpur Sadar,Meherpur,44.44093217871505,218.34426573441147,762.2045254714772,1654.3560230920823,272.38399527545886,117.11981701753446,32.82919563657582,84.29057401800353,1.623398425057431,3.45309550647932,0.29753104814554104
BD40570060,Mujibnagar,Meherpur,57.2772054857356,241.03392973350205,771.0974973963984,1698.1627781175794,268.4360876155168,117.74023364723465,31.61341128985823,86.12680363894246,1.6254817747701973,3.441782761632708,0.3172540128415014
BD40650028,Kalia,Narail,65.7003877253467,279.26108934512246,963.4241585057242,1985.640401415581,269.91246059513725,105.90930015384082,29.304023622395757,76.60530305908114,1.6976403482843065,3.5344327587313247,0.3521625050884522
BD40650052,Lohagara,Narail,59.68762637553805,278.6194523087105,927.2689508595266,2001.7869564152033,245.75112909187172,87.30064481134252,21.914594346734443,65.38606079753009,1.706694110172769,3.479525089805886,0.33143698259136684
BD40650076,Narail Sadar,Narail,65.21413001641184,254.22890062860526,910.4094364916228,1978.4065398820721,259.3912129811773,100.85683774805685,27.10847862694851,73.74833229764857,1.678121036512806,3.4325491033452735,0.3671415199744789
BD40870004,Ashashuni,Satkhira,60.20849609146848,222.50813842516254,1078.2890758703797,2236.894656517646,268.6955491821387,143.37576262688523,22.516064737972464,120.85968637437914,1.8981185218942926,3.920759014864329,0.3600127823187404
BD40870025,Debhata,Satkhira,65.52401506347059,249.97775557758598,1038.5398605779694,2167.381740494398,277.6752217933971,110.42059618184754,20.410428517283755,90.01011007064056,1.8358023906699508,3.82998770814804,0.3814430447552493
BD40870043,Kalaroa,Satkhira,67.19673572239793,228.1733516113812,887.6626607974766,1960.0657080326403,286.6409566537054,145.45624742999013,40.068106151789245,105.38815903776096,1.710333751834789,3.634899883158484,0.34497139420149464
BD40870047,Kaliganj,Satkhira,62.83775614690967,243.1411182574331,1084.2709889803684,2200.6294032981064,278.11878916876327,153.37342324486949,23.29147849722128,130.08194392252912,1.8909100984962588,3.8977885845898905,0.31607594865521316
BD40870082,Satkhira Sadar,Satkhira,71.05256381065709,244.28779457799595,981.8648412804371,2061.3155818825726,280.38716047663945,147.00956918575147,31.165892206125676,115.84369568347716,1.7818168314700895,3.7604439915271968,0.29958131311708674
BD40870086,Shyamnagar,Satkhira,81.95933378133228,288.74988441465314,1202.6174479934919,2194.5673947015184,289.33410063149836,158.78669336083306,21.219806706559623,137.56689048409322,2.0541567237007925,4.2776782611880755,0.15794977605261123
BD40870090,Tala,Satkhira,62.968950163352396,211.03893613316552,975.270721163993,2050.536403343489,275.253614117356,132.02741909264518,30.490732425726183,101.53672840266607,1.791687592849931,3.7568193090571746,0.2622089388173081
BD45390007,Bakshiganj,Jamalpur,80.90685331842566,371.5639785098558,1133.3250098559763,2505.7028701879167,280.2857410474337,146.0508899539197,28.505224811354868,117.54565776879437,1.6325627489816057,3.1131681554556345,0.2618653536150137
BD45390015,Dewanganj,Jamalpur,79.19883300809887,368.1494124216087,1101.0527808162415,2370.0262057828527,281.4747459541423,138.4732990807344,17.117903255717955,121.35538913573494,1.6386573406747433,3.2294297010298356,0.2091802852355167
BD45390029,Islampur,Jamalpur,73.44064760778252,358.23433703487433,1116.8629745917108,2256.8216462664577,298.79312379220977,182.8285804114391,37.690014392137535,145.13851199107071,1.6603031512980235,3.215078380831483,0.2909546719998428
BD45390036,Jamalpur Sadar,Jamalpur,76.13151343882984,362.28504964088893,1199.5841402428402,2152.376477710782,321.490004791228,215.8074155341574,45.16617301310044,170.64122531324796,1.420709049561388,2.911922330717005,0.4231726606917936
BD45390058,Madarganj,Jamalpur,66.20893566590104,346.83287482482837,1119.4487273137424,1926.0390363199474,302.07631148622346,173.641849687134,34.21099975873115,139.4308456932097,1.6008048650787423,3.2694303648627,0.30832819489465246
BD45390061,Melandaha,Jamalpur,72.1720730329782,357.94162061554016,1144.5155122051465,2068.645722908114,305.32783986281345,190.88186091802856,37.990298132075274,152.8915286836948,1.559107802748923,3.129597847579312,0.3222939367703301
BD45390085,Sarishabari,Jamalpur,92.99343361117984,367.11503951576395,1134.8354099521162,2052.9422349084625,304.02090467543115,160.699682495221,33.892043816800026,126.80763079195606,1.5408530088142551,3.184723033110304,0.3469932014033908
BD45610013,Bhaluka,Mymensingh,98.07200824368529,365.7238247817134,1205.5619754290049,2154.785641573793,320.71903494246146,193.83706628895112,34.07545944007276,159.76158892817728,1.468872396622018,2.8102943477729774,0.48844291749808627
BD45610016,Dhobaura,Mymensingh,60.91750225173121,342.133224407282,1292.546651152543,3392.6705649879905,326.39743918038647,245.53396065218922,37.80244232035008,207.73155090152002,1.1709401952868623,2.1215981458559647,0.4305211631619201
BD45610020,Fulbaria,Mymensingh,132.75380570753157,400.73050978625724,1277.684076836236,2212.8754570589736,357.66474524662374,261.82422864953537,51.16298283695744,210.66124701623667,1.3717159648884358,2.7682342614900084,0.48904969376454716
BD45610081,Fulpur,Mymensingh,64.58241765171552,342.7669885556042,1267.9153503991733,2697.648973900992,337.2157426401868,256.44856646879396,52.50971920936558,203.93886443097787,1.3094377233519403,2.575542140870742,0.4563038100428248
BD45610022,Gafargaon,Mymensingh,122.51934371916394,392.6071753708084,1254.7114219930731,2141.8420369037003,309.0144916631211,184.91779220061798,34.25987917943146,150.65790899097922,1.4327651339147816,2.596624730975031,0.4526100360201772
BD45610023,Gouripur,Mymensingh,81.1016543733189,328.46303576234493,1322.6456385589383,2623.667316170587,358.72532913415813,272.3123474232853,50.7992596551776,221.51315096765757,1.1799461371989795,2.340397811448893,0.4470479816198349
BD45610024,Haluaghat,Mymensingh,61.49877515624226,348.000925914808,1268.0359511710437,3106.469046982849,321.415268610235,225.068275804447,38.28609945810387,186.7821540475497,1.3547860140106107,2.496972238148905,0.4303552544964146
BD45610031,Ishwarganj,Mymensingh,104.36862552195122,373.8711381770647,1331.6283410321792,2550.953276329125,349.81925998792775,261.41333022178753,48.157512100461204,213.2558779361157,1.1883735545745742,2.3281224332143307,0.44118307851828065
BD45610065,Muktagachha,Mymensingh,112.76982777966126,382.7849465112187,1259.5546369025346,2219.099350535461,348.02077080975135,255.72907688125727,49.421767469774295,206.30727344258028,1.3723533670536376,2.798072424283628,0.47311270818148066
BD45610052,Mymensingh Sadar,Mymensingh,91.03342768332887,359.7560278513614,1286.0096297565706,2327.0271840010905,357.7829343871571,276.0811240304655,60.04833842828944,216.03277232029933,1.2978171970975745,2.630891164167794,0.47821887597516555
BD45610072,Nandail,Mymensingh,103.7599315009078,381.93329504364084,1308.7572220558536,2387.866700387507,324.69365234519194,222.1523122903009,39.13114953474327,183.0211649956551,1.2265865908965776,2.2748011579461616,0.39055279678447663
BD45610088,Tarakanda,Mymensingh,69.41287437143738,320.55855105253937,1286.970798057948,2584.0730451364093,365.61643634162607,282.07350353676213,57.90374717203013,224.16974937569182,1.2346637442197597,2.484264148892404,0.45968977170707903
BD45610094,Trishal,Mymensingh,116.01896792480383,383.2459047385123,1294.3400075123584,2276.579207897407,361.66445236985214,267.19539608597887,54.95190958727502,212.2434649887911,1.3214173818366803,2.6049188886053183,0.4896980435946423
BD45614000,Mymensingh City Corporation,Mymensingh,98.95139298953482,354.05852440563433,1324.2567635703683,2431.2004748289137,372.63577690707433,286.4938386432503,62.49454253069734,223.99932993710905,1.2756368426620908,2.5826819642445034,0.48544013273456826
BD45720004,Atpara,Netrakona,79.56803673210263,353.9403325314762,1463.5720003752608,3119.525310848162,410.6834348019731,312.0088332485318,48.03646465636529,263.97237681113114,1.131099643945501,2.0852930598135155,0.30935726327132124
BD45720009,Barhatta,Netrakona,76.73980705466442,358.5276270219182,1482.1854754324029,3718.174818979138,442.12402914860303,344.17098914836623,59.95793915857934,284.2130339852754,1.0839536930794325,2.0193237964102204,0.2986177890828461
BD45720018,Durgapur,Netrakona,65.57703577777036,333.71664049325926,1345.4940949973945,3598.602945078143,315.67519711025716,239.5996768051332,32.39307786655609,207.20663133861157,1.0332052037048565,1.8635569529712435,0.395346108486217
BD45720040,Kalmakanda,Netrakona,71.1460863125321,355.69363521704264,1475.5298267444434,4045.3449934514724,327.96302065069773,248.50219977950613,32.69508998427127,215.80713229184906,0.9648198119463772,1.7707784335382695,0.3044288732111455
BD45720047,Kendua,Netrakona,85.18916945944194,355.43463183770865,1382.1649868647987,2811.152180324827,358.56267574916177,266.4258273158755,40.9342730471066,225.49150347709656,1.1445443786439387,2.1495879614532822,0.33852788662910466
BD45720038,Khaliajuri,Netrakona,76.32215073167393,402.46496041232,1510.9426244640713,3072.661882928278,411.97128665383553,311.19903922081,41.31377671913403,269.8852882061789,1.136820602216269,1.9709328693444974,0.0
BD45720056,Madan,Netrakona,76.8934489586806,372.98037485155413,1443.0639648029614,3031.039069628865,396.17951080723043,297.39892764923536,40.403079783692604,256.9957799941348,1.1384349852198703,2.033216900752485,0.166724831192333
BD45720063,Mohanganj,Netrakona,77.1620519101236,407.07012814856904,1546.4005367098316,3424.4309380528553,452.75821382331685,350.97215524692155,54.465724752759044,296.50644023722947,1.124027152444674,2.0218081282823133,0.08096013277639327
BD45720074,Netrakona Sadar,Netrakona,79.46593161598707,325.77426806238157,1384.5119848411694,3103.5512292641406,392.8763879164338,301.1682235791703,51.15915412810739,250.00905658841899,1.1090523111383928,2.145852792883274,0.3679282463799218
BD45720083,Purbadhala,Netrakona,63.890528246027486,311.90512816939014,1301.0859902938955,2925.8892729667696,367.71299996003427,283.4635338963355,54.36821331468484,229.09532227840066,1.1427007218580685,2.2436727101967806,0.4361667827594912
BD45890037,Jhenaigati,Sherpur,77.45516245248558,374.89040649178025,1218.8720533815076,2808.064157148872,286.8464537817994,171.54749859902938,32.327988000010784,139.21955185387418,1.5443388569057317,2.7723227982441605,0.387571901443297
BD45890067,Nakla,Sherpur,70.75056452123131,368.1068889238429,1256.3639755185316,2463.1328844881655,318.95118198876264,229.93125761829833,45.76485878953894,184.166423945182,1.3814665569100892,2.7504599010367277,0.4432343090855101
BD45890070,Nalitabari,Sherpur,70.47619527287267,373.43242224621434,1254.7411207263606,2920.026318181037,300.33346684722966,193.65119292063918,32.80777152865492,160.8434810679644,1.4838370267422463,2.716502870178386,0.4072977086965075
BD45890088,Sherpur Sadar,Sherpur,79.52262419606033,369.8490890835913,1208.9671588797196,2318.1409933522737,309.12755689207734,205.48032054437266,41.909173100946404,163.57113867847914,1.4549271132957131,2.868016493298187,0.4206698498718681
BD45890090,Sreebardi,Sherpur,81.03355918220548,367.5236396392825,1180.952009419441,2689.995541673559,282.6035584883279,158.0662218858772,35.37942929593574,122.6868209891041,1.6139835408249943,2.9672132290146447,0.35724049915290323
BD50100006,Adamdighi,Bogura,80.36149923088644,323.49194900048656,1030.9372848673988,1683.6856686833198,307.9886826973939,126.81658346954094,33.64361813349753,93.17299657294964,1.4080194946848903,3.0443106903404877,0.48513123201780933
BD50100020,Bogura Sadar,Bogura,63.437121717898656,330.2627907164066,1053.6758187184191,1756.5092606643634,319.4399695608293,138.70845040276882,44.57544403830691,94.13301050367336,1.4640998062278376,3.096325494932574,0.47075894451330574
BD50100027,Dhunat,Bogura,71.10536281740924,368.44494128681305,1108.858772786774,1856.6645340345194,305.0455744080863,131.92915803458388,41.47033477588443,90.45885301838618,1.5677883941576394,3.2565557596843555,0.409132404985687
BD50100033,Dupchachia,Bogura,76.70208384396825,332.7097160615581,1042.7671677239537,1740.196963386289,309.5226140006629,135.59786255689377,40.27245789766311,95.32536192143216,1.411230239766563,3.027424344842217,0.4843104375803724
BD50100040,Gabtali,Bogura,60.25240461542069,335.45097793594704,1071.8481711929892,1803.9180732731375,319.23566206974226,142.08258463852647,45.33764891650366,96.74495033163954,1.5200689263453568,3.1693411659904878,0.43417948661507044
BD50100054,Kahaloo,Bogura,58.748545725108166,327.4660133690242,1046.909163491352,1744.4357528599423,311.89916190003146,127.62611102862438,37.302218610767824,90.32386380362972,1.4352361415107202,3.0716026366197036,0.4792717290173344
BD50100067,Nandigram,Bogura,54.16623874077951,328.67172679396,1051.7172312109624,1758.5713735690526,313.0749754851805,118.16911019954956,33.20068415834281,84.96842651301134,1.4543739061248282,3.107619791761088,0.46511017348332256
BD50100081,Sariakandi,Bogura,64.82172784112292,340.26858400522525,1097.8220682530912,1879.27544492991,306.0268987710692,188.272362166684,37.18502741077379,151.08735664199068,1.6044840529445732,3.2883321469248705,0.3400079323463653
BD50100085,Shajahanpur,Bogura,59.65757979572569,332.29079343583805,1059.0503485880804,1809.7868230369988,314.7035040973105,125.91719458596994,39.69804514621455,86.21917545650771,1.4811033398804625,3.125393828343931,0.4627059334014999
BD50100088,Sherpur,Bogura,63.86869322914295,367.25815025211944,1092.5780084859991,1825.3288597593241,308.8938013661688,126.59281835013267,42.22893158997343,84.36392665051449,1.498923156441548,3.136530111083212,0.44808405857972805
BD50100094,Shibganj,Bogura,74.95508398539359,338.0105920165085,1049.7375806003583,1824.0894675461905,325.44007144716414,161.85014285360063,46.09642918620791,115.75374233722685,1.4155869666504077,2.965615913321156,0.47986116371835985
BD50100095,Sonatala,Bogura,58.695674675114056,334.8382583359626,1071.1711125601198,1907.5315604962932,317.6721511511531,162.24950260004485,46.50448841621748,115.74504457347031,1.5637946007690995,3.179552035614599,0.42200201199398385
BD50380013,Akkelpur,Joypurhat,100.05863007034658,346.7251980890236,1046.5334414907486,1724.778533511807,309.0336821184651,147.60673114710755,43.13986575054695,104.46684674152633,1.3647763194078315,2.9437377495170662,0.4961528814662142
BD50380047,Joypurhat Sadar,Joypurhat,112.54747794157737,353.6945801412877,1045.8670986357163,1768.0912367701592,331.0813974827807,185.63614982992547,44.45544304822315,141.18072620764536,1.296952734114536,2.738813196323948,0.501860090223803
BD50380058,Kalai,Joypurhat,101.75961986047137,350.83333972955955,1048.240289313248,1864.696606386024,327.7117356509407,173.7832154426925,43.71993142314915,130.0633360448718,1.3606205400136917,2.8445839714063594,0.4925623185948728
BD50380061,Khetlal,Joypurhat,104.5946170514065,350.88969771386206,1046.8498902211643,1759.763948007466,320.8203290933791,165.57585991717673,42.89436492272618,122.68151234862844,1.3559812841962913,2.869478065634233,0.49493220250788134
BD50380074,Panchbibi,Joypurhat,112.35417345333464,347.4854354137006,1040.717764367982,1811.8569741122924,330.2063606695189,196.17565554131116,41.61547723076339,154.5601466762702,1.2899186283281494,2.7011592229586903,0.4983619671735171
BD50640003,Atrai,Naogaon,66.57634499262014,298.52195523551717,992.3665055304713,1618.7412128462315,310.9917805719909,121.16533104476491,28.833396571495534,92.33193096474157,1.424157361213813,3.0861176085142934,0.46264997035950545
BD50640006,Badalgachhi,Naogaon,109.88083795474043,348.2416064685649,1027.0252974227683,1684.9829883599484,317.54367807693654,158.63437382113034,44.35390769934454,114.28047633972488,1.3311055327107113,2.890448108445894,0.5027911862405409
BD50640028,Dhamoirhat,Naogaon,108.46715514360305,342.3061485980794,1009.5926899016881,1733.8604815631256,354.06775840429333,214.6807245830245,48.6272757471105,166.0534630710519,1.2540011967247957,2.695855296886944,0.4902787498410467
BD50640050,Mahadebpur,Naogaon,95.20852146966152,316.9027602789686,981.858841525633,1584.9311433365979,327.1238734093465,158.5318497584566,42.2927182086784,116.23910338064466,1.3115591320855688,2.925560855157202,0.488925711238298
BD50640047,Manda,Naogaon,93.1164906806344,311.4373014453297,956.1686795194463,1550.1675941111837,337.63694949347945,162.54293040482517,45.06822033263775,117.47468727688218,1.3514186323142523,3.1049834438432784,0.47482417280865297
BD50640060,Naogaon Sadar,Naogaon,98.30274142603008,322.78042879532785,996.8650868502864,1572.2841558511368,314.7262798025473,137.5479733141569,36.8419010956318,100.70607556173437,1.3829606723691614,3.0351560121233834,0.4862338085587209
BD50640069,Niamatpur,Naogaon,87.64329855729123,303.17539429298387,951.5592466903583,1556.8093854433114,348.9305123552395,187.02459397464173,43.38508904754037,143.6395138080058,1.250795153923372,3.044757712573396,0.46448365901981536
BD50640075,Patnitala,Naogaon,100.36152633513679,326.91202347384063,982.4771695918201,1705.3238022044445,343.03777575262103,192.8062819726559,42.33615341875874,150.47011143677145,1.2544077070660933,2.7654803671240678,0.4878840192082179
BD50640079,Porsha,Naogaon,86.49175907817325,304.2419677048469,950.7024919374406,1581.5741884345478,339.37402449193996,175.81752994360187,34.06796587929541,141.74959004872085,1.2129115262308154,2.9105857681600624,0.4615876559394499
BD50640085,Raninagar,Naogaon,70.47899688655004,301.39678531003295,1007.7630751396764,1680.7419342607968,310.30631485123877,122.00431095325374,26.735145474293404,95.26917756858168,1.4155151386962554,3.066054241090539,0.47359390070199625
BD50640086,Sapahar,Naogaon,93.89355875410513,309.139171429815,956.5163438167316,1713.0546222148432,340.96120004691574,190.33308394339886,46.594449827924024,143.73859786969976,1.2206294481799955,2.78929823234474,0.45523364096879954
BD50690009,Bagatipara,Natore,45.388298573155396,280.3037210973167,911.0494234955539,1746.7245170796411,270.9149591638013,103.79674403883648,31.248034341659594,72.54870508044432,1.5515094638887879,3.309458937435627,0.3000030019871834
BD50690015,Baraigram,Natore,47.119368984714974,303.9561371551051,950.3348324803883,1726.2213478945403,252.77091056902762,90.88079808764375,31.102250352760272,59.77852864761573,1.5420211329114617,3.1216776580894834,0.36074261210557357
BD50690041,Gurudaspur,Natore,44.48647012419507,316.1575555874199,973.2055096330325,1707.1067352441921,262.153732404868,90.40383808987234,30.24514113630198,60.158756060613186,1.5132001048789072,3.0978193998389227,0.39962620990155834
BD50690044,Lalpur,Natore,45.74639574125071,281.0122987844366,911.5476163783164,1792.6298337129986,270.4141938345634,104.50957893928774,30.38039518532626,74.12921144996673,1.5777162778654266,3.2612001894343305,0.290857676226654
BD50690055,Naldanga,Natore,57.18502948598215,303.700313753192,985.190401590379,1594.2783579985498,302.97642343988775,111.29854107372016,31.75419788059487,79.54430845460043,1.4755143994461044,3.1840883117331593,0.41932873899892253
BD50690063,Natore Sadar,Natore,46.94926488322607,289.38640015578284,946.4688844375913,1658.4473531377407,282.4020701702632,103.67448169977293,31.901334916506336,71.77312758719884,1.509717768769123,3.2232661546599313,0.3742147116759501
